試行回数	ノード	ノード間距離
4384	4856	0.0
4385	4533	0.0
4386	3838	0.0
4387	4214	0.0
4388	4364	0.0
4389	4349	0.0
4390	4497	0.0
4391	4284	0.0
4392	4495	0.0
4393	4501	0.0
4394	4487	0.0
4395	4440	0.0
4396	4373	0.0
4397	4403	0.0
4398	4221	0.0
4399	4335	0.0
4400	4341	0.0
4401	4699	0.0
4402	4405	0.0
4403	4103	0.0
4404	4368	0.0
4405	4708	0.0
4406	4217	0.0
4407	4535	0.0
4408	4358	0.0
4409	4379	0.0
4410	4436	0.0
4411	4387	0.0
4412	4444	0.0
4413	4351	0.0
4414	4338	0.0
4415	4467	0.0
4416	4418	0.0
4417	4294	0.0
4418	4117	0.0
4419	4413	0.0
4420	4588	0.0
4421	4251	0.0
4422	4101	0.0
4423	4342	0.0
4424	4099	0.0
4425	4359	0.0
4426	4629	0.0
4427	4447	0.0
4428	4736	0.0
4429	4702	0.0
4430	4589	0.0
4431	4599	0.0
4432	4476	0.0
4433	4333	0.0
4434	4300	0.0
4435	4361	0.0
4436	4553	0.0
4437	4529	0.0
4438	4318	0.0
4439	4408	0.0
4440	4489	0.0
4441	4114	0.0
4442	4612	0.0
4443	4480	0.0
4444	3901	0.0
4445	4577	0.0
4446	4590	0.0
4447	4343	0.0
4448	4260	0.0
4449	4263	0.0
4450	4500	0.0
4451	4600	0.0
4452	4331	0.0
4453	4602	0.0
4454	4583	0.0
4455	4703	0.0
4456	4407	0.0
4457	4289	0.0
4458	4398	0.0
4459	4475	0.0
4460	4530	0.0
4461	4448	0.0
4462	4400	0.0
4463	4551	0.0
4464	4384	0.0
4465	4705	0.0
4466	4504	0.0
4467	4004	0.0
4468	4462	0.0
4469	4486	0.0
4470	4506	0.0
4471	4518	0.0
4472	4540	0.0
4473	4399	0.0
4474	4562	0.0
4475	4277	0.0
4476	4371	0.0
4477	4290	0.0
4478	4532	0.0
4479	4536	0.0
4480	4048	0.0
4481	4517	0.0
4482	4895	0.0
4483	3844	0.0
4484	4566	0.0
4485	4621	0.0
4486	4434	0.0
4487	4723	0.0
4488	4712	0.0
4489	4673	0.0
4490	4220	1.0
4491	4687	0.0
4492	4293	0.0
4493	4604	0.0
4494	4552	0.0
4495	4215	0.0
4496	4422	0.0
4497	4572	0.0
4498	4459	0.0
4499	4633	0.0
4500	4541	0.0
4501	4420	0.0
4502	4560	0.0
4503	4785	0.0
4504	4427	0.0
4505	4613	0.0
4506	4316	0.0
4507	4493	0.0
4508	4431	0.0
4509	4539	0.0
4510	4451	0.0
4511	4696	0.0
4512	4843	0.0
4513	4684	0.0
4514	4544	0.0
4515	4700	0.0
4516	4649	0.0
4517	4466	0.0
4518	4397	0.0
4519	4631	0.0
4520	4579	0.0
4521	4611	0.0
4522	4584	0.0
4523	4648	0.0
4524	4385	0.0
4525	4778	0.0
4526	4598	0.0
4527	4445	0.0
4528	4844	0.0
4529	4596	0.0
4530	4339	0.0
4531	4542	0.0
4532	4561	0.0
4533	4432	0.0
4534	4298	0.0
4535	4348	0.0
4536	4609	0.0
4537	4640	0.0
4538	4668	0.0
4539	4610	0.0
4540	4356	0.0
4541	4285	0.0
4542	4605	0.0
4543	4731	0.0
4544	4492	0.0
4545	4149	0.0
4546	4745	0.0
4547	3965	0.0
4548	4847	0.0
4549	4357	0.0
4550	4813	0.0
4551	4441	0.0
4552	4406	0.0
4553	4498	0.0
4554	4618	0.0
4555	4450	0.0
4556	4563	0.0
4557	4514	0.0
4558	4297	0.0
4559	4401	0.0
4560	4776	0.0
4561	4472	0.0
4562	4626	0.0
4563	4747	0.0
4564	4637	0.0
4565	4908	0.0
4566	4713	0.0
4567	4468	0.0
4568	4176	0.0
4569	4595	0.0
4570	4352	0.0
4571	4868	0.0
4572	4799	0.0
4573	4587	0.0
4574	4429	0.0
4575	4619	0.0
4576	4411	0.0
4577	4523	0.0
4578	4449	0.0
4579	4266	0.0
4580	4759	0.0
4581	4345	0.0
4582	4616	0.0
4583	4710	0.0
4584	4742	0.0
4585	4627	0.0
4586	4547	0.0
4587	4663	0.0
4588	4697	0.0
4589	4919	0.0
4590	4554	0.0
4591	4417	0.0
4592	4656	0.0
4593	4372	0.0
4594	4527	0.0
4595	4655	0.0
4596	4808	0.0
4597	4311	0.0
4598	4972	0.0
4599	4580	0.0
4600	4484	0.0
4601	4634	0.0
4602	4469	0.0
4603	4326	0.0
4604	4511	0.0
4605	4775	1.0
4606	4679	0.0
4607	4665	0.0
4608	4695	0.0
4609	4683	0.0
4610	4543	0.0
4611	4667	0.0
4612	4880	0.0
4613	4617	0.0
4614	4437	0.0
4615	4642	0.0
4616	4494	0.0
4617	4442	0.0
4618	4499	0.0
4619	4659	0.0
4620	4779	0.0
4621	4660	0.0
4622	4555	0.0
4623	4657	0.0
4624	4465	0.0
4625	4860	0.0
4626	4510	0.0
4627	4754	0.0
4628	4635	0.0
4629	4381	0.0
4630	4515	0.0
4631	4786	0.0
4632	4767	0.0
4633	4488	0.0
4634	4896	0.0
4635	4520	0.0
4636	4573	0.0
4637	4608	0.0
4638	4936	0.0
4639	4734	0.0
4640	4396	0.0
4641	4817	0.0
4642	4821	0.0
4643	4481	0.0
4644	4728	0.0
4645	4574	0.0
4646	4524	0.0
4647	4857	0.0
4648	4887	0.0
4649	4483	0.0
4650	4678	0.0
4651	4507	0.0
4652	4944	1.0
4653	4867	0.0
4654	4570	0.0
4655	4478	0.0
4656	4670	0.0
4657	4725	0.0
4658	4439	0.0
4659	4238	0.0
4660	4344	0.0
4661	4473	0.0
4662	4761	0.0
4663	4461	0.0
4664	4601	0.0
4665	4567	1.0
4666	4564	0.0
4667	4521	0.0
4668	4503	0.0
4669	4931	0.0
4670	4770	0.0
4671	4865	0.0
4672	4594	0.0
4673	4791	0.0
4674	4727	1.0
4675	4800	0.0
4676	4586	0.0
4677	4766	0.0
4678	4650	0.0
4679	4718	0.0
4680	4824	0.0
4681	4804	0.0
4682	4632	0.0
4683	4716	0.0
4684	4464	0.0
4685	4477	0.0
4686	4937	0.0
4687	4647	0.0
4688	4528	0.0
4689	4801	0.0
4690	4549	0.0
4691	4597	0.0
4692	4794	0.0
4693	4680	0.0
4694	4751	0.0
4695	4644	0.0
4696	4970	0.0
4697	4790	0.0
4698	4512	0.0
4699	4793	0.0
4700	4639	0.0
4701	4940	0.0
4702	4692	0.0
4703	4638	1.0
4704	4691	0.0
4705	4505	1.0
4706	4675	0.0
4707	4526	0.0
4708	4545	0.0
4709	4825	0.0
4710	4914	1.0
4711	4652	0.0
4712	4470	0.0
4713	4753	0.0
4714	4490	0.0
4715	4740	0.0
4716	4674	0.0
4717	4822	0.0
4718	4709	0.0
4719	4721	0.0
4720	4918	0.0
4721	4889	0.0
4722	4525	0.0
4723	4806	0.0
4724	4382	0.0
4725	4643	0.0
4726	4714	0.0
4727	4402	0.0
4728	4819	0.0
4729	4978	0.0
4730	4834	0.0
4731	4898	0.0
4732	4513	0.0
4733	4750	0.0
4734	4694	0.0
4735	4861	0.0
4736	4765	0.0
4737	4839	0.0
4738	4748	0.0
4739	4636	0.0
4740	4879	0.0
4741	4646	0.0
4742	4743	0.0
4743	4706	0.0
4744	4866	1.0
4745	4474	0.0
4746	4623	0.0
4747	4805	0.0
4748	4881	0.0
4749	4557	0.0
4750	4456	0.0
4751	4945	0.0
4752	4832	0.0
4753	4735	0.0
4754	4559	0.0
4755	4983	0.0
4756	4630	0.0
4757	4809	0.0
4758	4455	0.0
4759	4681	0.0
4760	4772	0.0
4761	4704	0.0
4762	4582	0.0
4763	4568	0.0
4764	4958	0.0
4765	4768	0.0
4766	4689	0.0
4767	4722	0.0
4768	4724	0.0
4769	4658	0.0
4770	4871	0.0
4771	4726	0.0
4772	4814	0.0
4773	4569	0.0
4774	4862	0.0
4775	4948	0.0
4776	4651	0.0
4777	4916	0.0
4778	4927	0.0
4779	4947	0.0
4780	4965	1.0
4781	4836	0.0
4782	4620	0.0
4783	4729	0.0
4784	4907	1.0
4785	4688	0.0
4786	4851	1.0
4787	4913	0.0
4788	4550	0.0
4789	4853	0.0
4790	4957	0.0
4791	4956	0.0
4792	4720	0.0
4793	4900	0.0
4794	4840	0.0
4795	4946	0.0
4796	4996	0.0
4797	4925	0.0
4798	4803	0.0
4799	4755	0.0
4800	4849	0.0
4801	4764	0.0
4802	4894	0.0
4803	4669	0.0
4804	4715	0.0
4805	4664	0.0
4806	4732	0.0
4807	4905	0.0
4808	4977	0.0
4809	4784	1.0
4810	4787	0.0
4811	4686	0.0
4812	4991	0.0
4813	4625	1.0
4814	4835	0.0
4815	4980	0.0
4816	4739	0.0
4817	4606	0.0
4818	4949	0.0
4819	4796	0.0
4820	4603	0.0
4821	4863	0.0
4822	4760	1.0
4823	4485	0.0
4824	4556	0.0
4825	4452	0.0
4826	4781	0.0
4827	4744	0.0
4828	4581	1.0
4829	4826	1.0
4830	4654	0.0
4831	4628	0.0
4832	4961	0.0
4833	4930	0.0
4834	4780	0.0
4835	4622	0.0
4836	4858	0.0
4837	4979	1.0
4838	4903	3.0
4839	4624	1.0
4840	4926	0.0
4841	4682	1.0
4842	4795	0.0
4843	4460	0.0
4844	4859	0.0
4845	4938	0.0
4846	4882	0.0
4847	4701	0.0
4848	4876	0.0
4849	4829	0.0
4850	4531	0.0
4851	4749	2.0
4852	4943	1.0
4853	4807	0.0
4854	4738	0.0
4855	4769	2.0
4856	4874	2.0
4857	4967	1.0
4858	4998	0.0
4859	4283	1.0
4860	4870	0.0
4861	4653	0.0
4862	4762	2.0
4863	4802	1.0
4864	4845	0.0
4865	4852	0.0
4866	4969	0.0
4867	4707	1.0
4868	4812	1.0
4869	4548	3.0
4870	4815	2.0
4871	4909	0.0
4872	4782	0.0
4873	4820	0.0
4874	4982	0.0
4875	4837	0.0
4876	4877	0.0
4877	4733	1.0
4878	4975	0.0
4879	4789	0.0
4880	4890	3.0
4881	4741	0.0
4882	4891	1.0
4883	4893	0.0
4884	4869	0.0
4885	4641	0.0
4886	4873	0.0
4887	4950	0.0
4888	4823	0.0
4889	4910	0.0
4890	4964	1.0
4891	4810	0.0
4892	4935	2.0
4893	4976	0.0
4894	4872	0.0
4895	4763	1.0
4896	4981	0.0
4897	4875	1.0
4898	4576	2.0
4899	4901	0.0
4900	4986	0.0
4901	4883	0.0
4902	4811	0.0
4903	4924	0.0
4904	4886	2.0
4905	4758	0.0
4906	4830	0.0
4907	4607	1.0
4908	4955	1.0
4909	4993	0.0
4910	4838	3.0
4911	4855	0.0
4912	4884	0.0
4913	4571	0.0
4914	4912	0.0
4915	4730	1.0
4916	4973	0.0
4917	4960	0.0
4918	4915	0.0
4919	4923	1.0
4920	4929	1.0
4921	4842	0.0
4922	4928	2.0
4923	4757	3.0
4924	4997	0.0
4925	4833	1.0
4926	4922	1.0
4927	4816	0.0
4928	4988	0.0
4929	4661	2.0
4930	4841	0.0
4931	4897	4.0
4932	4534	2.0
4933	4974	3.0
4934	4999	0.0
4935	4984	5.0
4936	4798	0.0
4937	4911	0.0
4938	4892	3.0
4939	4737	2.0
4940	4888	0.0
4941	4854	1.0
4942	4987	1.0
4943	4878	1.0
4944	4942	1.0
4945	4693	1.0
4946	4934	1.0
4947	4966	1.0
4948	4850	0.0
4949	4885	2.0
4950	4951	6.0
4951	4698	1.0
4952	4831	3.0
4953	4777	4.0
4954	4827	1.0
4955	4968	0.0
4956	4591	1.0
4957	4953	0.0
4958	4717	0.0
4959	4672	0.0
4960	4746	0.0
4961	4989	2.0
4962	4904	3.0
4963	4792	0.0
4964	4985	2.0
4965	4941	1.0
4966	4677	16.0
4967	4939	0.0
4968	4783	0.0
4969	4959	2.0
4970	4902	0.0
4971	4788	3.0
4972	4963	2.0
4973	4962	5.0
4974	4848	4.0
4975	4920	0.0
4976	4752	0.0
4977	4952	1.0
4978	4906	0.0
4979	4828	9.0
4980	4711	3.0
4981	4662	6.0
4982	4990	0.0
4983	4917	0.0
4984	4797	12.0
4985	4994	0.0
4986	4899	0.0
4987	4546	5.0
4988	4818	0.0
4989	4932	0.0
4990	4719	5.0
4991	4774	13.0
4992	4995	3.0
4993	4921	3.0
4994	4954	7.0
4995	4864	11.0
4996	4971	0.0
4997	4933	5.0
4998	4992	6.0
4999	4773	4.0
5000	4999	79.0
総距離：262.0
